fname,kit,test,system,setpoint,job_time,job_time_readable,end_time,end_time_readable,handlername,DayOfWeek,month,week,quarter,year,IntID,ALID,AlarmText,LotParts,SubID,Source,Type,Class,Subclass,unknown1,Arg1,Arg2,RebootCount,ReinitCount,RetryCount,ClearCount,set_time,cleared_time,set_readable,cleared_readable,ElapsedTime,unknown2,unknown3,unknown4,Temperature,E10Mode,OpMode,StationMode,TesterMode,AirPLow,PartCount,CycleCount,unknown5,UserID,HandlerID,SiteID
T:/Lot_History\Lot_15_15_37_Apr-15-1650053737.log,{No,11mm_297_X8_FCPBGA,SYS_320-500-149,50,1650053737,4/15/2022 15:15,1650090153,4/16/2022 1:22,MTX04,5,4,15,2,2022,6,10739,ALARM10739-Boat Xport Indexer1 unable to verify BPS inputs for boat absent.,200,SC1_Handler:Boat_Xport,0,User,Assist,Other,,,,0,0,1,0,1650088791,1650089085,4/16/2022 0:59,4/16/2022 1:04,294,-1,0,0,50,Alarm,Running,1,5,0,4133,4133,,5,MTX-04,FSAUS
T:/Lot_History\Lot_15_15_37_Apr-15-1650053737.log,{No,11mm_297_X8_FCPBGA,SYS_320-500-149,50,1650053737,4/15/2022 15:15,1650090153,4/16/2022 1:22,MTX04,5,4,15,2,2022,7,10969,ALARM10969-Transfer PnP clutch in wrong state for Z-Head(s) %s.,200,SC1_Handler:PnP_Transfer,1,Machine,Assist,Other,,B2,,0,0,2,0,1650089065,1650089160,4/16/2022 1:04,4/16/2022 1:06,95,-1,0,0,50,Alarm,Diag_Recovery,1,5,0,4133,4133,,5,MTX-04,FSAUS
T:/Lot_History\Lot_23_18_01_Apr-13-1649909881.log,{No,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649909881,4/13/2022 23:18,1649918262,4/14/2022 1:37,MTX04,3,4,15,2,2022,2,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,-42.8,-25,0,0,1,0,1649912374,1649912916,4/13/2022 23:59,4/14/2022 0:08,542,-1,0,0,-45,Alarm,Running,1,1,0,165,165,,No User Logged In,MTX-04,FSAUS
T:/Lot_History\Lot_23_18_01_Apr-13-1649909881.log,{No,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649909881,4/13/2022 23:18,1649918262,4/14/2022 1:37,MTX04,3,4,15,2,2022,3,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,-33.5,-25,0,0,1,0,1649913482,1649916876,4/14/2022 0:18,4/14/2022 1:14,3394,-1,0,0,-45,Alarm,Running,1,1,0,165,165,,No User Logged In,MTX-04,FSAUS
T:/Lot_History\Lot_23_18_01_Apr-13-1649909881.log,{No,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649909881,4/13/2022 23:18,1649918262,4/14/2022 1:37,MTX04,3,4,15,2,2022,4,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,-26.7,-25,0,0,1,0,1649917461,1649917479,4/14/2022 1:24,4/14/2022 1:24,18,-1,0,0,-45,Alarm,Running,1,1,0,622,622,,No User Logged In,MTX-04,FSAUS
T:/Lot_History\NoLot-1649859447.log,{No,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649859447,4/13/2022 9:17,1649902953,4/13/2022 21:22,MTX04,3,4,15,2,2022,1,12704,ALARM12704-Contactor Z-Axis unable to complete move. %s,254,SC1_Handler:Ts_Contactor,0,User,Assist,Reboot,,(target = 0.0750),,1,0,0,0,1649895623,1649895889,4/13/2022 19:20,4/13/2022 19:24,266,-1,0,0,25,Alarm,Running,1,1,0,0,0,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_02_13_26_Apr-12-1649747606.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,-45,1649747606,4/12/2022 2:13,1649765575,4/12/2022 7:12,MTX04,1,4,15,2,2022,75,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,-25.1,-25,0,0,1,0,1649753630,1649753639,4/12/2022 3:53,4/12/2022 3:53,9,-1,0,0,-45,Alarm,Running,1,1,0,22981,22981,,rsve30,MTX-04,FSAUS
T:/Lot_History\Lot_02_13_26_Apr-12-1649747606.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,-45,1649747606,4/12/2022 2:13,1649765575,4/12/2022 7:12,MTX04,1,4,15,2,2022,76,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,-41.4,-25,0,0,1,0,1649753841,1649753849,4/12/2022 3:57,4/12/2022 3:57,8,-1,0,0,-45,Alarm,Running,1,1,0,22981,22981,,rsve30,MTX-04,FSAUS
T:/Lot_History\Lot_02_13_26_Apr-12-1649747606.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,-45,1649747606,4/12/2022 2:13,1649765575,4/12/2022 7:12,MTX04,1,4,15,2,2022,77,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,-33.3,-25,0,0,1,0,1649753923,1649753954,4/12/2022 3:58,4/12/2022 3:59,31,-1,0,0,-45,Alarm,Running,1,1,0,22981,22981,,rsve30,MTX-04,FSAUS
T:/Lot_History\Lot_01_48_37_Apr-11-1649659717.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649659717,4/11/2022 1:48,1649715035,4/11/2022 17:10,MTX04,0,4,15,2,2022,74,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,-41.7,-25,0,0,1,0,1649663083,1649663150,4/11/2022 2:44,4/11/2022 2:45,67,-1,0,0,-45,Alarm,Running,1,1,0,22130,22130,,rsve30,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,58,10017,ALARM10017-No Comm with Input TPS Zone,0,SC1_Handler:MC,1,User,Assist,Reboot,,,,1,0,0,0,1649637833,1649640780,4/10/2022 19:43,4/10/2022 20:33,2947,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,59,10022,ALARM10022-No Comm with TPS 1-2 Zone,0,SC1_Handler:MC,1,User,Assist,Reboot,,,,1,0,0,0,1649637837,1649640780,4/10/2022 19:43,4/10/2022 20:33,2943,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,60,10027,ALARM10027-No Comm with TPS 3-4 Zone,0,SC1_Handler:MC,1,User,Assist,Reboot,,,,1,0,0,0,1649637838,1649640780,4/10/2022 19:43,4/10/2022 20:33,2942,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,61,11104,ALARM11104-Left Input shuttle unable to complete move. %s,254,SC1_Handler:Shuttle_Input_Left,1,User,Assist,Reboot,,(target = 14.1852),,1,0,0,0,1649637839,1649640780,4/10/2022 19:43,4/10/2022 20:33,2941,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,62,12561,"ALARM12561-Output PnP unexpected part found on Z-Head(s) %s, before pick operation at %s.",254,SC1_Handler:PnP_Output,1,User,Assist,Reboot,,?,Rest,1,0,0,0,1649637842,1649640780,4/10/2022 19:44,4/10/2022 20:33,2938,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,63,12554,ALARM12554-Output PnP Y-Pitch Axis unable to complete move. %s,55,SC1_Handler:PnP_Output,1,Machine,Assist,Reboot,,(target = 0.0000),,1,0,0,0,1649637849,1649640780,4/10/2022 19:44,4/10/2022 20:33,2931,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,64,12544,ALARM12544-Output PnP X-Pitch Axis unable to complete move. %s,55,SC1_Handler:PnP_Output,1,Machine,Assist,Reboot,,(target = 0.0000),,1,0,0,0,1649637851,1649640780,4/10/2022 19:44,4/10/2022 20:33,2929,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,65,12514,ALARM12514-Output PnP Y-Axis unable to complete move. %s,55,SC1_Handler:PnP_Output,1,Machine,Assist,Reboot,,(target = 3.5000),,1,0,0,0,1649637851,1649640780,4/10/2022 19:44,4/10/2022 20:33,2929,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,66,10514,ALARM10514-Input PnP Y-Axis unable to complete move. %s,55,SC1_Handler:PnP_Input,1,Machine,Assist,Reboot,,(target = 20.0000),,1,0,0,0,1649637853,1649640780,4/10/2022 19:44,4/10/2022 20:33,2927,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,67,10544,ALARM10544-Input PnP X-Pitch Axis unable to complete move.,55,SC1_Handler:PnP_Input,1,User,Assist,Reboot,,(target = 1.0514),,1,0,0,0,1649637855,1649640780,4/10/2022 19:44,4/10/2022 20:33,2925,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,68,10554,ALARM10554-Input PnP Y-Pitch Axis unable to complete move.,55,SC1_Handler:PnP_Input,1,User,Assist,Reboot,,(target = 0.9570),,1,0,0,0,1649637856,1649640780,4/10/2022 19:44,4/10/2022 20:33,2924,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,69,10504,ALARM10504-Input PnP X-Axis unable to complete move. %s,55,SC1_Handler:PnP_Input,1,Machine,Assist,Reboot,,(target = -0.8900),,1,0,0,0,1649637857,1649640780,4/10/2022 19:44,4/10/2022 20:33,2923,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,70,10924,ALARM10924-Transfer PnP Z-Axis unable to complete move. %s,55,SC1_Handler:PnP_Transfer,1,Machine,Assist,Reboot,,(target = 0.5000),,1,0,0,0,1649637858,1649640780,4/10/2022 19:44,4/10/2022 20:33,2922,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,71,12504,ALARM12504-Output PnP X-Axis unable to complete move. %s,55,SC1_Handler:PnP_Output,1,Machine,Assist,Reboot,,(target = 10.4500),,1,0,0,0,1649637863,1649640780,4/10/2022 19:44,4/10/2022 20:33,2917,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,72,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Reboot,,,,1,0,0,0,1649637905,1649640780,4/10/2022 19:45,4/10/2022 20:33,2875,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_13_26_55_Apr-10-1649615215.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649615215,4/10/2022 13:26,1649650454,4/10/2022 23:14,MTX04,0,4,15,2,2022,73,10829,ALARM10829-Boat Xport Output Stack Z-axis failed to move. %s,55,SC1_Handler:Boat_Xport,0,User,Assist,Reboot,,(target = 1.9502),,1,0,0,0,1649637909,1649640780,4/10/2022 19:45,4/10/2022 20:33,2871,-1,0,0,150,Alarm,Running,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_20_52_41_Apr-09-1649555561.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649555561,4/9/2022 20:52,1649615216,4/10/2022 13:26,MTX04,6,4,14,2,2022,52,11962,ALARM11962-Left Test-Site PnP Chuck(s) %s failed to retract.,0,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,,,0,0,0,0,1649615014,,4/10/2022 13:23,,0,-1,0,0,150,Alarm,Initializing,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_20_52_41_Apr-09-1649555561.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649555561,4/9/2022 20:52,1649615216,4/10/2022 13:26,MTX04,6,4,14,2,2022,53,12162,ALARM12162-Right Test-Site PnP Chuck(s) %s failed to retract.,0,SC1_Handler:Ts_Head_Right,0,User,Assist,Other,,,,0,0,0,0,1649615015,,4/10/2022 13:23,,0,-1,0,0,150,Alarm,Initializing,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_20_52_41_Apr-09-1649555561.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649555561,4/9/2022 20:52,1649615216,4/10/2022 13:26,MTX04,6,4,14,2,2022,54,10340,ALARM10340-ATT unable to Open Tray Restraint,254,SC1_Handler:Tray_Xport,0,User,Assist,Other,,,,0,0,0,0,1649615015,,4/10/2022 13:23,,0,-1,0,0,150,Alarm,Initializing,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_20_52_41_Apr-09-1649555561.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649555561,4/9/2022 20:52,1649615216,4/10/2022 13:26,MTX04,6,4,14,2,2022,55,10523,ALARM10523-Input PnP Z-Axis unable to Home.,0,SC1_Handler:PnP_Input,1,Machine,Assist,Other,,,,0,0,0,0,1649615038,,4/10/2022 13:23,,0,-1,0,0,150,Alarm,Initializing,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_20_52_41_Apr-09-1649555561.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649555561,4/9/2022 20:52,1649615216,4/10/2022 13:26,MTX04,6,4,14,2,2022,56,10923,ALARM10923-Transfer PnP Z-Axis unable to Home.,0,SC1_Handler:PnP_Transfer,1,Machine,Assist,Other,,,,0,0,0,0,1649615077,,4/10/2022 13:24,,0,-1,0,0,150,Alarm,Initializing,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_20_52_41_Apr-09-1649555561.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649555561,4/9/2022 20:52,1649615216,4/10/2022 13:26,MTX04,6,4,14,2,2022,57,12523,ALARM12523-Output PnP Z-Axis unable to Home.,0,SC1_Handler:PnP_Output,1,Machine,Assist,Other,,,,0,0,0,0,1649615078,,4/10/2022 13:24,,0,-1,0,0,150,Alarm,Initializing,1,1,0,21431,21431,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_19_47_39_Apr-08-1649465259.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649465259,4/8/2022 19:47,1649555562,4/9/2022 20:52,MTX04,5,4,14,2,2022,47,10719,ALARM10719-Boat Xport Conveyor found unexpected boat at Output.,200,SC1_Handler:Boat_Xport,0,User,Assist,Other,,,,0,0,3,0,1649482096,1649487101,4/9/2022 0:28,4/9/2022 1:51,5005,-1,0,0,150,Alarm,Running,1,1,0,20268,20268,,5,MTX-04,FSAUS
T:/Lot_History\Lot_19_47_39_Apr-08-1649465259.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649465259,4/8/2022 19:47,1649555562,4/9/2022 20:52,MTX04,5,4,14,2,2022,48,10719,ALARM10719-Boat Xport Conveyor found unexpected boat at Output.,200,SC1_Handler:Boat_Xport,0,User,Assist,Other,,,,0,0,2,0,1649487175,1649488101,4/9/2022 1:52,4/9/2022 2:08,926,-1,0,0,150,Alarm,Running,1,1,0,20314,20314,,5,MTX-04,FSAUS
T:/Lot_History\Lot_19_47_39_Apr-08-1649465259.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649465259,4/8/2022 19:47,1649555562,4/9/2022 20:52,MTX04,5,4,14,2,2022,49,10719,ALARM10719-Boat Xport Conveyor found unexpected boat at Output.,200,SC1_Handler:Boat_Xport,0,User,Assist,Other,,,,0,0,2,0,1649488296,1649489275,4/9/2022 2:11,4/9/2022 2:27,979,-1,0,0,150,Alarm,Running,1,1,0,20322,20322,,5,MTX-04,FSAUS
T:/Lot_History\Lot_19_47_39_Apr-08-1649465259.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649465259,4/8/2022 19:47,1649555562,4/9/2022 20:52,MTX04,5,4,14,2,2022,50,10719,ALARM10719-Boat Xport Conveyor found unexpected boat at Output.,200,SC1_Handler:Boat_Xport,0,User,Assist,Other,,,,0,0,0,0,1649489350,1649492107,4/9/2022 2:29,4/9/2022 3:15,2757,-1,0,0,150,Alarm,Running,1,1,0,20330,20330,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_19_47_39_Apr-08-1649465259.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,25,1649465259,4/8/2022 19:47,1649555562,4/9/2022 20:52,MTX04,5,4,14,2,2022,51,10714,ALARM10714-Boat Xport Conveyor is missing the boat at Input.,200,SC1_Handler:Boat_Xport,0,User,Assist,Other,,,,0,0,3,0,1649498269,1649503871,4/9/2022 4:57,4/9/2022 6:31,5602,-1,0,0,150,Alarm,Running,1,1,0,20330,20330,,5,MTX-04,FSAUS
T:/Lot_History\Lot_17_42_22_Apr-07-1649371342.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649371342,4/7/2022 17:42,1649465260,4/8/2022 19:47,MTX04,3,4,14,2,2022,40,12161,ALARM12161-Right Test-Site PnP Chuck(s) %s failed to extend.,0,SC1_Handler:Ts_Head_Right,0,User,Assist,Other,,1 2 3 4,,0,0,1,0,1649371921,1649372003,4/7/2022 17:52,4/7/2022 17:53,82,-1,0,0,-45,Alarm,Running,1,1,0,19674,19674,,5,MTX-04,FSAUS
T:/Lot_History\Lot_17_42_22_Apr-07-1649371342.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649371342,4/7/2022 17:42,1649465260,4/8/2022 19:47,MTX04,4,4,14,2,2022,41,10421,ALARM10421-Unable to Read Tray Sensor on TPS1,275,SC1_Handler:Tray_Xport,0,User,Assist,Other,,TPS1,,0,0,0,0,1649415797,1649418660,4/8/2022 6:03,4/8/2022 6:51,2863,-1,0,0,-45,Alarm,Running,1,1,0,20050,20050,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_17_42_22_Apr-07-1649371342.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649371342,4/7/2022 17:42,1649465260,4/8/2022 19:47,MTX04,4,4,14,2,2022,42,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,59.2,25,0,0,0,0,1649424920,1649425000,4/8/2022 8:35,4/8/2022 8:36,80,-1,0,0,-45,Alarm,Running,1,1,0,20118,20118,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_17_42_22_Apr-07-1649371342.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649371342,4/7/2022 17:42,1649465260,4/8/2022 19:47,MTX04,4,4,14,2,2022,43,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,44.2,25,0,0,0,0,1649434697,1649434736,4/8/2022 11:18,4/8/2022 11:18,39,-1,0,0,-45,Alarm,Running,1,1,0,20150,20150,,NA,MTX-04,FSAUS
T:/Lot_History\Lot_17_42_22_Apr-07-1649371342.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649371342,4/7/2022 17:42,1649465260,4/8/2022 19:47,MTX04,4,4,14,2,2022,44,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,34.5,25,0,0,1,0,1649435110,1649435132,4/8/2022 11:25,4/8/2022 11:25,22,-1,0,0,-45,Alarm,Running,1,1,0,20150,20150,,5,MTX-04,FSAUS
T:/Lot_History\Lot_17_42_22_Apr-07-1649371342.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649371342,4/7/2022 17:42,1649465260,4/8/2022 19:47,MTX04,4,4,14,2,2022,45,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,44.7,25,0,0,1,0,1649435693,1649435704,4/8/2022 11:34,4/8/2022 11:35,11,-1,0,0,-45,Alarm,Running,1,1,0,20150,20150,,5,MTX-04,FSAUS
T:/Lot_History\Lot_17_42_22_Apr-07-1649371342.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,150,1649371342,4/7/2022 17:42,1649465260,4/8/2022 19:47,MTX04,4,4,14,2,2022,46,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,59.2,25,0,0,1,0,1649437596,1649437636,4/8/2022 12:06,4/8/2022 12:07,40,-1,0,0,-45,Alarm,Running,1,1,0,20158,20158,,5,MTX-04,FSAUS
T:/Lot_History\Lot_15_26_41_Apr-03-1649017601.log,11mm_297_X8_FCPBGA,11mm_297_X8_FCPBGA,SYS_320-500-149,-45,1649017601,4/3/2022 15:26,1649371343,4/7/2022 17:42,MTX04,6,4,13,2,2022,39,10960,ALARM10960-Transfer PnP pick operation unable to pick up parts on Z-Head(s) %s at %s.,200,SC1_Handler:PnP_Transfer,1,Machine,Assist,Other,,B1,Boat3,0,0,3,0,1649020708,1649024755,4/3/2022 16:18,4/3/2022 17:25,4047,-1,0,0,25,Alarm,Running,1,1,0,19513,19513,,5,MTX-04,FSAUS
T:/Lot_History\Lot_14_18_44_Apr-28-1651180725.log,19mm_780_X4_FFLBGA,FINAL_TEST,MTX-06_System1,50,1651180725,4/28/2022 14:18,1651592915,5/3/2022 8:48,MTX06,3,4,17,2,2022,104,10764,ALARM10764-Boat Xport Indexer2 y-axis failed to move. %s,106,SC1_Handler:Boat_Xport,0,User,Assist,Other,,(target = 18.6847),,0,0,1,0,1651182927,1651183129,4/28/2022 14:55,4/28/2022 14:58,202,-1,0,0,25,Alarm,Running,1,4,0,30962,30962,,5,MTX-06,FSAUS
T:/Lot_History\Lot_09_13_35_Apr-28-1651162416.log,19mm_780_X4_FFLBGA,FINAL_TEST,MTX-06_System1,25,1651162416,4/28/2022 9:13,1651164406,4/28/2022 9:46,MTX06,3,4,17,2,2022,103,10704,ALARM10704-Boat Xport Conveyor failed to move boat to transfer stack.,254,SC1_Handler:Boat_Xport,0,User,Assist,Other,,(target = 0.0000),,0,0,1,0,1651162631,1651162804,4/28/2022 9:17,4/28/2022 9:20,173,-1,0,0,25,Alarm,Running,1,1,0,30213,30213,,5,MTX-06,FSAUS
T:/Lot_History\Lot_06_51_13_Apr-27-1651067473.log,19mm_780_X4_FFLBGA,FINAL_TEST,MTX-06_System1,25,1651067473,4/27/2022 6:51,1651078460,4/27/2022 9:54,MTX06,2,4,17,2,2022,102,10704,ALARM10704-Boat Xport Conveyor failed to move boat to transfer stack.,254,SC1_Handler:Boat_Xport,0,User,Assist,Other,,(target = 0.0000),,0,0,1,0,1651072429,1651072470,4/27/2022 8:13,4/27/2022 8:14,41,-1,0,0,25,Alarm,Running,1,1,0,29172,29172,,5,MTX-06,FSAUS
T:/Lot_History\Lot_12_15_18_Apr-26-1651000518.log,19mm_780_X4_FFLBGA,FINAL_TEST,MTX-06_System1,25,1651000518,4/26/2022 12:15,1651067474,4/27/2022 6:51,MTX06,1,4,17,2,2022,101,10850,ALARM10850-Boat Xport Access Doors failed to open door at Input,200,SC1_Handler:PnP_Input,0,User,Assist,Other,,,,0,0,2,0,1651007586,1651007782,4/26/2022 14:13,4/26/2022 14:16,196,-1,0,0,25,Alarm,Running,1,1,0,28469,28469,,5,MTX-06,FSAUS
